"iPhone 6 Plus","rotationRate_x","rotationRate_y","rotationRate_z","gravity_x"," gravity_y","gravity_z","userAcceleration_x","userAcceleration_y","userAcceleration_z","magneticField_field_x","magneticField_field_y","magneticField_field_z","attitude_quaternion_x","attitude_quaternion_y","attitude_quaternion_z","attitude_quaternion_w","attitude_rotationMatrix_m11","attitude_rotationMatrix_m12","attitude_rotationMatrix_m13","attitude_rotationMatrix_m21","attitude_rotationMatrix_m22","attitude_rotationMatrix_m23","attitude_rotationMatrix_m31","attitude_rotationMatrix_m32","attitude_rotationMatrix_m33","type"
"iPhone 6","rotationRate_x","rotationRate_y","rotationRate_z","gravity_x"," gravity_y","gravity_z","userAcceleration_x","userAcceleration_y","userAcceleration_z","magneticField_field_x","magneticField_field_y","magneticField_field_z","attitude_quaternion_x","attitude_quaternion_y","attitude_quaternion_z","attitude_quaternion_w","attitude_rotationMatrix_m11","attitude_rotationMatrix_m12","attitude_rotationMatrix_m13","attitude_rotationMatrix_m21","attitude_rotationMatrix_m22","attitude_rotationMatrix_m23","attitude_rotationMatrix_m31","attitude_rotationMatrix_m32","attitude_rotationMatrix_m33","type"
"iPhone 6s Plus","rotationRate_x","rotationRate_y","rotationRate_z","gravity_x"," gravity_y","gravity_z","userAcceleration_x","userAcceleration_y","userAcceleration_z","magneticField_field_x","magneticField_field_y","magneticField_field_z","attitude_quaternion_x","attitude_quaternion_y","attitude_quaternion_z","attitude_quaternion_w","attitude_rotationMatrix_m11","attitude_rotationMatrix_m12","attitude_rotationMatrix_m13","attitude_rotationMatrix_m21","attitude_rotationMatrix_m22","attitude_rotationMatrix_m23","attitude_rotationMatrix_m31","attitude_rotationMatrix_m32","attitude_rotationMatrix_m33","type"
"iPhone 5c (GSM+CDMA)","rotationRate_x","rotationRate_y","rotationRate_z","gravity_x"," gravity_y","gravity_z","userAcceleration_x","userAcceleration_y","userAcceleration_z","magneticField_field_x","magneticField_field_y","magneticField_field_z","attitude_quaternion_x","attitude_quaternion_y","attitude_quaternion_z","attitude_quaternion_w","attitude_rotationMatrix_m11","attitude_rotationMatrix_m12","attitude_rotationMatrix_m13","attitude_rotationMatrix_m21","attitude_rotationMatrix_m22","attitude_rotationMatrix_m23","attitude_rotationMatrix_m31","attitude_rotationMatrix_m32","attitude_rotationMatrix_m33","type"
"MHA-AL00","accelerometer-lsm6dsm_x","accelerometer-lsm6dsm_y","accelerometer-lsm6dsm_z","uncalibrated Gyroscope_x","uncalibrated Gyroscope_y","uncalibrated Gyroscope_z","orientation_x","orientation_y","orientation_z","light-bh1745_x","light-bh1745_y","light-bh1745_z","proximity-pa224_x","proximity-pa224_y","proximity-pa224_z","mag-akm09911_x","mag-akm09911_y","mag-akm09911_z","gravity_x","gravity_y","gravity_z","linear Acceleration_x","linear Acceleration_y","linear Acceleration_z","rotation Vector_x","rotation Vector_y","rotation Vector_z","airpress-lps22bh_x","airpress-lps22bh_y","airpress-lps22bh_z","HALL sensor_x","HALL sensor_y","HALL sensor_z","uncalibrated Magnetic Field_x","uncalibrated Magnetic Field_y","uncalibrated Magnetic Field_z","game Rotation Vector_x","game Rotation Vector_y","game Rotation Vector_z","gyroscope-lsm6dsm_x","gyroscope-lsm6dsm_y","gyroscope-lsm6dsm_z","significant Motion_x","significant Motion_y","significant Motion_z","step counter_x","step counter_y","step counter_z","geomagnetic Rotation Vector_x","geomagnetic Rotation Vector_y","geomagnetic Rotation Vector_z","phonecall sensor_x","phonecall sensor_y","phonecall sensor_z","mag bracket_x","mag bracket_y","mag bracket_z","type"
"MI 5s Plus","LSM6DSM Accelerometer -Wakeup Secondary_x","LSM6DSM Accelerometer -Wakeup Secondary_y","LSM6DSM Accelerometer -Wakeup Secondary_z","LSM6DSM Gyroscope Uncalibrated -Wakeup Secondary_x","LSM6DSM Gyroscope Uncalibrated -Wakeup Secondary_y","LSM6DSM Gyroscope Uncalibrated -Wakeup Secondary_z","AK09915 Magnetometer Uncalibrated -Wakeup Secondary_x","AK09915 Magnetometer Uncalibrated -Wakeup Secondary_y","AK09915 Magnetometer Uncalibrated -Wakeup Secondary_z","AK09915 Magnetometer Uncalibrated_x","AK09915 Magnetometer Uncalibrated_y","AK09915 Magnetometer Uncalibrated_z","LSM6DSM Gyroscope_x","LSM6DSM Gyroscope_y","LSM6DSM Gyroscope_z","TMD2725 PROX_ALS -Non Wakeup Secondary_x","TMD2725 PROX_ALS -Non Wakeup Secondary_y","TMD2725 PROX_ALS -Non Wakeup Secondary_z","TMD2725 PROX_ALS -Wakeup Secondary_x","TMD2725 PROX_ALS -Wakeup Secondary_y","TMD2725 PROX_ALS -Wakeup Secondary_z","BMP280 Pressure_x","BMP280 Pressure_y","BMP280 Pressure_z","LSM6DSM Accelerometer_x","LSM6DSM Accelerometer_y","LSM6DSM Accelerometer_z","AK09915 Magnetometer_x","AK09915 Magnetometer_y","AK09915 Magnetometer_z","AK09915 Magnetometer -Wakeup Secondary_x","AK09915 Magnetometer -Wakeup Secondary_y","AK09915 Magnetometer -Wakeup Secondary_z","LSM6DSM Gyroscope Uncalibrated_x","LSM6DSM Gyroscope Uncalibrated_y","LSM6DSM Gyroscope Uncalibrated_z","LSM6DSM Gyroscope -Wakeup Secondary_x","LSM6DSM Gyroscope -Wakeup Secondary_y","LSM6DSM Gyroscope -Wakeup Secondary_z","TMD2725 PROX_ALS -Non Wakeup Secondary_x","TMD2725 PROX_ALS -Non Wakeup Secondary_y","TMD2725 PROX_ALS -Non Wakeup Secondary_z","TMD2725 PROX_ALS -Wakeup Secondary_x","TMD2725 PROX_ALS -Wakeup Secondary_y","TMD2725 PROX_ALS -Wakeup Secondary_z","BMP280 Pressure -Wakeup Secondary_x","BMP280 Pressure -Wakeup Secondary_y","BMP280 Pressure -Wakeup Secondary_z","Gravity_x","Gravity_y","Gravity_z","Linear Acceleration_x","Linear Acceleration_y","Linear Acceleration_z","Rotation Vector_x","Rotation Vector_y","Rotation Vector_z","Step Detector_x","Step Detector_y","Step Detector_z","Step Counter -Wakeup Secondary_x","Step Counter -Wakeup Secondary_y","Step Counter -Wakeup Secondary_z","Significant Motion Detector_x","Significant Motion Detector_y","Significant Motion Detector_z","Game Rotation Vector_x","Game Rotation Vector_y","Game Rotation Vector_z","GeoMagnetic Rotation Vector_x","GeoMagnetic Rotation Vector_y","GeoMagnetic Rotation Vector_z","Orientation_x","Orientation_y","Orientation_z","Tilt Detector_x","Tilt Detector_y","Tilt Detector_z","Gravity -Wakeup Secondary_x","Gravity -Wakeup Secondary_y","Gravity -Wakeup Secondary_z","Linear Acceleration -Wakeup Secondary_x","Linear Acceleration -Wakeup Secondary_y","Linear Acceleration -Wakeup Secondary_z","Rotation Vector -Wakeup Secondary_x","Rotation Vector -Wakeup Secondary_y","Rotation Vector -Wakeup Secondary_z","Step Detector -Wakeup Secondary_x","Step Detector -Wakeup Secondary_y","Step Detector -Wakeup Secondary_z","Step Counter -Wakeup Secondary_x","Step Counter -Wakeup Secondary_y","Step Counter -Wakeup Secondary_z","Game Rotation Vector -Wakeup Secondary_x","Game Rotation Vector -Wakeup Secondary_y","Game Rotation Vector -Wakeup Secondary_z","GeoMagnetic Rotation Vector -Wakeup Secondary_x","GeoMagnetic Rotation Vector -Wakeup Secondary_y","GeoMagnetic Rotation Vector -Wakeup Secondary_z","Orientation -Wakeup Secondary_x","Orientation -Wakeup Secondary_y","Orientation -Wakeup Secondary_z","AMD_x","AMD_y","AMD_z","RMD_x","RMD_y","RMD_z","Basic Gestures_x","Basic Gestures_y","Basic Gestures_z","Facing_x","Facing_y","Facing_z","Pedometer_x","Pedometer_y","Pedometer_z","Motion Accel_x","Motion Accel_y","Motion Accel_z","Coarse Motion Classifier_x","Coarse Motion Classifier_y","Coarse Motion Classifier_z","type"
"MI 5","LSM6DS3 Accelerometer -Wakeup Secondary_x","LSM6DS3 Accelerometer -Wakeup Secondary_y","LSM6DS3 Accelerometer -Wakeup Secondary_z","LSM6DS3 Gyroscope Uncalibrated -Wakeup Secondary_x","LSM6DS3 Gyroscope Uncalibrated -Wakeup Secondary_y","LSM6DS3 Gyroscope Uncalibrated -Wakeup Secondary_z","AK09915 Magnetometer Uncalibrated -Wakeup Secondary_x","AK09915 Magnetometer Uncalibrated -Wakeup Secondary_y","AK09915 Magnetometer Uncalibrated -Wakeup Secondary_z","AK09915 Magnetometer Uncalibrated_x","AK09915 Magnetometer Uncalibrated_y","AK09915 Magnetometer Uncalibrated_z","LSM6DS3 Gyroscope -Wakeup Secondary_x","LSM6DS3 Gyroscope -Wakeup Secondary_y","LSM6DS3 Gyroscope -Wakeup Secondary_z","CM36686 PRX -Non Wakeup Secondary_x","CM36686 PRX -Non Wakeup Secondary_y","CM36686 PRX -Non Wakeup Secondary_z","CM36686 ALS -Wakeup Secondary_x","CM36686 ALS -Wakeup Secondary_y","CM36686 ALS -Wakeup Secondary_z","BMP280 Pressure -Wakeup Secondary_x","BMP280 Pressure -Wakeup Secondary_y","BMP280 Pressure -Wakeup Secondary_z","LSM6DS3 Accelerometer -Wakeup Secondary_x","LSM6DS3 Accelerometer -Wakeup Secondary_y","LSM6DS3 Accelerometer -Wakeup Secondary_z","AK09915 Magnetometer -Wakeup Secondary_x","AK09915 Magnetometer -Wakeup Secondary_y","AK09915 Magnetometer -Wakeup Secondary_z","AK09915 Magnetometer -Wakeup Secondary_x","AK09915 Magnetometer -Wakeup Secondary_y","AK09915 Magnetometer -Wakeup Secondary_z","LSM6DS3 Gyroscope Uncalibrated_x","LSM6DS3 Gyroscope Uncalibrated_y","LSM6DS3 Gyroscope Uncalibrated_z","LSM6DS3 Gyroscope -Wakeup Secondary_x","LSM6DS3 Gyroscope -Wakeup Secondary_y","LSM6DS3 Gyroscope -Wakeup Secondary_z","CM36686 PRX -Non Wakeup Secondary_x","CM36686 PRX -Non Wakeup Secondary_y","CM36686 PRX -Non Wakeup Secondary_z","CM36686 ALS -Wakeup Secondary_x","CM36686 ALS -Wakeup Secondary_y","CM36686 ALS -Wakeup Secondary_z","BMP280 Pressure -Wakeup Secondary_x","BMP280 Pressure -Wakeup Secondary_y","BMP280 Pressure -Wakeup Secondary_z","Gravity -Wakeup Secondary_x","Gravity -Wakeup Secondary_y","Gravity -Wakeup Secondary_z","Linear Acceleration -Wakeup Secondary_x","Linear Acceleration -Wakeup Secondary_y","Linear Acceleration -Wakeup Secondary_z","Rotation Vector_x","Rotation Vector_y","Rotation Vector_z","Step Detector -Wakeup Secondary_x","Step Detector -Wakeup Secondary_y","Step Detector -Wakeup Secondary_z","Step Counter_x","Step Counter_y","Step Counter_z","Significant Motion Detector_x","Significant Motion Detector_y","Significant Motion Detector_z","Game Rotation Vector -Wakeup Secondary_x","Game Rotation Vector -Wakeup Secondary_y","Game Rotation Vector -Wakeup Secondary_z","GeoMagnetic Rotation Vector -Wakeup Secondary_x","GeoMagnetic Rotation Vector -Wakeup Secondary_y","GeoMagnetic Rotation Vector -Wakeup Secondary_z","Orientation -Wakeup Secondary_x","Orientation -Wakeup Secondary_y","Orientation -Wakeup Secondary_z","Tilt Detector_x","Tilt Detector_y","Tilt Detector_z","Gravity -Wakeup Secondary_x","Gravity -Wakeup Secondary_y","Gravity -Wakeup Secondary_z","Linear Acceleration -Wakeup Secondary_x","Linear Acceleration -Wakeup Secondary_y","Linear Acceleration -Wakeup Secondary_z","Rotation Vector -Wakeup Secondary_x","Rotation Vector -Wakeup Secondary_y","Rotation Vector -Wakeup Secondary_z","Step Detector -Wakeup Secondary_x","Step Detector -Wakeup Secondary_y","Step Detector -Wakeup Secondary_z","Step Counter -Wakeup Secondary_x","Step Counter -Wakeup Secondary_y","Step Counter -Wakeup Secondary_z","Game Rotation Vector -Wakeup Secondary_x","Game Rotation Vector -Wakeup Secondary_y","Game Rotation Vector -Wakeup Secondary_z","GeoMagnetic Rotation Vector -Wakeup Secondary_x","GeoMagnetic Rotation Vector -Wakeup Secondary_y","GeoMagnetic Rotation Vector -Wakeup Secondary_z","Orientation -Wakeup Secondary_x","Orientation -Wakeup Secondary_y","Orientation -Wakeup Secondary_z","AMD_x","AMD_y","AMD_z","RMD_x","RMD_y","RMD_z","Basic Gestures_x","Basic Gestures_y","Basic Gestures_z","Facing_x","Facing_y","Facing_z","Pedometer_x","Pedometer_y","Pedometer_z","Motion Accel_x","Motion Accel_y","Motion Accel_z","Coarse Motion Classifier_x","Coarse Motion Classifier_y","Coarse Motion Classifier_z","type"
"MI MAX 2","BMI160 Accelerometer -Wakeup Secondary_x","BMI160 Accelerometer -Wakeup Secondary_y","BMI160 Accelerometer -Wakeup Secondary_z","BMI160 Gyroscope Uncalibrated -Wakeup Secondary_x","BMI160 Gyroscope Uncalibrated -Wakeup Secondary_y","BMI160 Gyroscope Uncalibrated -Wakeup Secondary_z","AK09916C Magnetometer Uncalibrated -Wakeup Secondary_x","AK09916C Magnetometer Uncalibrated -Wakeup Secondary_y","AK09916C Magnetometer Uncalibrated -Wakeup Secondary_z","AK09916C Magnetometer Uncalibrated_x","AK09916C Magnetometer Uncalibrated_y","AK09916C Magnetometer Uncalibrated_z","BMI160 Gyroscope -Wakeup Secondary_x","BMI160 Gyroscope -Wakeup Secondary_y","BMI160 Gyroscope -Wakeup Secondary_z","LTR579 ALSPS_x","LTR579 ALSPS_y","LTR579 ALSPS_z","LTR579 ALSPS_x","LTR579 ALSPS_y","LTR579 ALSPS_z","BMI160 Accelerometer_x","BMI160 Accelerometer_y","BMI160 Accelerometer_z","AK09916C Magnetometer -Wakeup Secondary_x","AK09916C Magnetometer -Wakeup Secondary_y","AK09916C Magnetometer -Wakeup Secondary_z","AK09916C Magnetometer -Wakeup Secondary_x","AK09916C Magnetometer -Wakeup Secondary_y","AK09916C Magnetometer -Wakeup Secondary_z","BMI160 Gyroscope Uncalibrated_x","BMI160 Gyroscope Uncalibrated_y","BMI160 Gyroscope Uncalibrated_z","BMI160 Gyroscope -Wakeup Secondary_x","BMI160 Gyroscope -Wakeup Secondary_y","BMI160 Gyroscope -Wakeup Secondary_z","LTR579 ALSPS -Non Wakeup Secondary_x","LTR579 ALSPS -Non Wakeup Secondary_y","LTR579 ALSPS -Non Wakeup Secondary_z","LTR579 ALSPS -Wakeup Secondary_x","LTR579 ALSPS -Wakeup Secondary_y","LTR579 ALSPS -Wakeup Secondary_z","Gravity -Wakeup Secondary_x","Gravity -Wakeup Secondary_y","Gravity -Wakeup Secondary_z","Linear Acceleration -Wakeup Secondary_x","Linear Acceleration -Wakeup Secondary_y","Linear Acceleration -Wakeup Secondary_z","Rotation Vector -Wakeup Secondary_x","Rotation Vector -Wakeup Secondary_y","Rotation Vector -Wakeup Secondary_z","Step Detector_x","Step Detector_y","Step Detector_z","Step Counter -Wakeup Secondary_x","Step Counter -Wakeup Secondary_y","Step Counter -Wakeup Secondary_z","Significant Motion Detector_x","Significant Motion Detector_y","Significant Motion Detector_z","Game Rotation Vector -Wakeup Secondary_x","Game Rotation Vector -Wakeup Secondary_y","Game Rotation Vector -Wakeup Secondary_z","GeoMagnetic Rotation Vector -Wakeup Secondary_x","GeoMagnetic Rotation Vector -Wakeup Secondary_y","GeoMagnetic Rotation Vector -Wakeup Secondary_z","Orientation -Wakeup Secondary_x","Orientation -Wakeup Secondary_y","Orientation -Wakeup Secondary_z","Tilt Detector_x","Tilt Detector_y","Tilt Detector_z","Gravity -Wakeup Secondary_x","Gravity -Wakeup Secondary_y","Gravity -Wakeup Secondary_z","Linear Acceleration -Wakeup Secondary_x","Linear Acceleration -Wakeup Secondary_y","Linear Acceleration -Wakeup Secondary_z","Rotation Vector -Wakeup Secondary_x","Rotation Vector -Wakeup Secondary_y","Rotation Vector -Wakeup Secondary_z","Step Detector -Wakeup Secondary_x","Step Detector -Wakeup Secondary_y","Step Detector -Wakeup Secondary_z","Step Counter -Wakeup Secondary_x","Step Counter -Wakeup Secondary_y","Step Counter -Wakeup Secondary_z","Game Rotation Vector -Wakeup Secondary_x","Game Rotation Vector -Wakeup Secondary_y","Game Rotation Vector -Wakeup Secondary_z","GeoMagnetic Rotation Vector -Wakeup Secondary_x","GeoMagnetic Rotation Vector -Wakeup Secondary_y","GeoMagnetic Rotation Vector -Wakeup Secondary_z","Orientation -Wakeup Secondary_x","Orientation -Wakeup Secondary_y","Orientation -Wakeup Secondary_z","AMD_x","AMD_y","AMD_z","RMD_x","RMD_y","RMD_z","Basic Gestures_x","Basic Gestures_y","Basic Gestures_z","Facing_x","Facing_y","Facing_z","Pedometer_x","Pedometer_y","Pedometer_z","Motion Accel_x","Motion Accel_y","Motion Accel_z","Coarse Motion Classifier_x","Coarse Motion Classifier_y","Coarse Motion Classifier_z","type"
"Pixel","BMI160 accelerometer_x","BMI160 accelerometer_y","BMI160 accelerometer_z","BMI160 gyroscope (uncalibrated)_x","BMI160 gyroscope (uncalibrated)_y","BMI160 gyroscope (uncalibrated)_z","AK09915 magnetometer (uncalibrated)_x","AK09915 magnetometer (uncalibrated)_y","AK09915 magnetometer (uncalibrated)_z","BMP285 pressure_x","BMP285 pressure_y","BMP285 pressure_z","BMP285 temperature_x","BMP285 temperature_y","BMP285 temperature_z","TMD4903 Proximity Sensor_x","TMD4903 Proximity Sensor_y","TMD4903 Proximity Sensor_z","TMD4903 Light Sensor_x","TMD4903 Light Sensor_y","TMD4903 Light Sensor_z","Orientation_x","Orientation_y","Orientation_z","BMI160 Step detector_x","BMI160 Step detector_y","BMI160 Step detector_z","Significant motion_x","Significant motion_y","Significant motion_z","Gravity_x","Gravity_y","Gravity_z","Linear Acceleration_x","Linear Acceleration_y","Linear Acceleration_z","Rotation Vector_x","Rotation Vector_y","Rotation Vector_z","Geomagnetic Rotation Vector_x","Geomagnetic Rotation Vector_y","Geomagnetic Rotation Vector_z","Game Rotation Vector_x","Game Rotation Vector_y","Game Rotation Vector_z","Tilt Detector_x","Tilt Detector_y","Tilt Detector_z","BMI160 Step counter_x","BMI160 Step counter_y","BMI160 Step counter_z","AK09915 magnetometer_x","AK09915 magnetometer_y","AK09915 magnetometer_z","BMI160 gyroscope_x","BMI160 gyroscope_y","BMI160 gyroscope_z","Sensors Sync_x","Sensors Sync_y","Sensors Sync_z","Double Twist_x","Double Twist_y","Double Twist_z","Double Tap_x","Double Tap_y","Double Tap_z","Device Orientation_x","Device Orientation_y","Device Orientation_z","type"
